Unnamed: 0,previous_state,current_state
4637,"[[5, 4, 3], [0, 2, 1], [7, 8, 6]]","[[0, 4, 3], [5, 2, 1], [7, 8, 6]]"
4638,"[[4, 0, 3], [5, 7, 8], [6, 2, 1]]","[[0, 4, 3], [5, 7, 8], [6, 2, 1]]"
4639,"[[4, 0, 5], [6, 8, 2], [1, 3, 7]]","[[0, 4, 5], [6, 8, 2], [1, 3, 7]]"
4640,"[[6, 4, 5], [0, 8, 2], [7, 1, 3]]","[[0, 4, 5], [6, 8, 2], [7, 1, 3]]"
4641,"[[1, 5, 2], [0, 4, 3], [7, 8, 6]]","[[0, 5, 2], [1, 4, 3], [7, 8, 6]]"
4642,"[[1, 5, 2], [0, 7, 6], [4, 8, 3]]","[[0, 5, 2], [1, 7, 6], [4, 8, 3]]"
4643,"[[2, 5, 3], [0, 7, 1], [4, 6, 8]]","[[0, 5, 3], [2, 7, 1], [4, 6, 8]]"
4644,"[[7, 5, 3], [0, 6, 8], [2, 4, 1]]","[[0, 5, 3], [7, 6, 8], [2, 4, 1]]"
4645,"[[7, 0, 2], [8, 3, 5], [6, 4, 1]]","[[0, 7, 2], [8, 3, 5], [6, 4, 1]]"
4646,"[[2, 7, 5], [0, 4, 3], [6, 8, 1]]","[[0, 7, 5], [2, 4, 3], [6, 8, 1]]"
4647,"[[1, 4, 0], [2, 5, 7], [8, 6, 3]]","[[1, 0, 4], [2, 5, 7], [8, 6, 3]]"
4648,"[[0, 1, 5], [2, 7, 6], [4, 8, 3]]","[[1, 0, 5], [2, 7, 6], [4, 8, 3]]"
4649,"[[1, 2, 0], [5, 4, 3], [8, 7, 6]]","[[1, 2, 3], [5, 4, 0], [8, 7, 6]]"
4650,"[[1, 0, 5], [4, 2, 3], [8, 7, 6]]","[[1, 2, 5], [4, 0, 3], [8, 7, 6]]"
4651,"[[1, 2, 0], [7, 5, 6], [4, 8, 3]]","[[1, 2, 6], [7, 5, 0], [4, 8, 3]]"
4652,"[[1, 4, 2], [5, 3, 0], [8, 7, 6]]","[[1, 4, 0], [5, 3, 2], [8, 7, 6]]"
4653,"[[1, 4, 7], [2, 6, 5], [0, 8, 3]]","[[1, 4, 7], [0, 6, 5], [2, 8, 3]]"
4654,"[[1, 0, 5], [4, 2, 3], [8, 7, 6]]","[[1, 5, 0], [4, 2, 3], [8, 7, 6]]"
4655,"[[1, 5, 2], [7, 6, 3], [4, 0, 8]]","[[1, 5, 2], [7, 0, 3], [4, 6, 8]]"
4656,"[[1, 5, 2], [7, 6, 3], [4, 0, 8]]","[[1, 5, 2], [7, 6, 3], [0, 4, 8]]"
4657,"[[1, 5, 2], [7, 8, 6], [4, 0, 3]]","[[1, 5, 2], [7, 8, 6], [0, 4, 3]]"
4658,"[[1, 5, 2], [7, 8, 6], [4, 0, 3]]","[[1, 5, 2], [7, 8, 6], [4, 3, 0]]"
4659,"[[1, 5, 3], [7, 0, 2], [4, 8, 6]]","[[1, 5, 3], [0, 7, 2], [4, 8, 6]]"
4660,"[[1, 5, 3], [7, 0, 2], [4, 8, 6]]","[[1, 5, 3], [7, 8, 2], [4, 0, 6]]"
4661,"[[0, 7, 2], [1, 6, 5], [4, 8, 3]]","[[1, 7, 2], [0, 6, 5], [4, 8, 3]]"
4662,"[[1, 7, 5], [4, 2, 6], [0, 8, 3]]","[[1, 7, 5], [4, 2, 6], [8, 0, 3]]"
4663,"[[2, 5, 3], [4, 0, 6], [8, 7, 1]]","[[2, 0, 3], [4, 5, 6], [8, 7, 1]]"
4664,"[[2, 7, 3], [4, 0, 1], [8, 5, 6]]","[[2, 0, 3], [4, 7, 1], [8, 5, 6]]"
4665,"[[2, 4, 5], [3, 0, 1], [7, 8, 6]]","[[2, 0, 5], [3, 4, 1], [7, 8, 6]]"
4666,"[[2, 4, 5], [8, 0, 6], [1, 7, 3]]","[[2, 0, 5], [8, 4, 6], [1, 7, 3]]"
4667,"[[2, 5, 6], [7, 0, 1], [4, 8, 3]]","[[2, 0, 6], [7, 5, 1], [4, 8, 3]]"
4668,"[[2, 1, 5], [7, 8, 6], [0, 4, 3]]","[[2, 1, 5], [0, 8, 6], [7, 4, 3]]"
4669,"[[2, 3, 4], [0, 7, 5], [8, 6, 1]]","[[2, 3, 4], [8, 7, 5], [0, 6, 1]]"
4670,"[[2, 3, 6], [7, 5, 1], [4, 8, 0]]","[[2, 3, 6], [7, 5, 1], [4, 0, 8]]"
4671,"[[2, 4, 7], [6, 5, 0], [8, 1, 3]]","[[2, 4, 0], [6, 5, 7], [8, 1, 3]]"
4672,"[[2, 4, 3], [5, 6, 7], [0, 8, 1]]","[[2, 4, 3], [0, 6, 7], [5, 8, 1]]"
4673,"[[2, 4, 5], [8, 0, 6], [1, 7, 3]]","[[2, 4, 5], [0, 8, 6], [1, 7, 3]]"
4674,"[[2, 4, 5], [3, 0, 1], [7, 8, 6]]","[[2, 4, 5], [3, 1, 0], [7, 8, 6]]"
4675,"[[2, 4, 7], [6, 1, 5], [8, 0, 3]]","[[2, 4, 7], [6, 1, 5], [0, 8, 3]]"
4676,"[[2, 4, 7], [6, 5, 0], [8, 1, 3]]","[[2, 4, 7], [6, 5, 3], [8, 1, 0]]"
4677,"[[2, 5, 1], [0, 7, 3], [4, 8, 6]]","[[2, 5, 1], [4, 7, 3], [0, 8, 6]]"
4678,"[[2, 5, 3], [8, 4, 0], [6, 7, 1]]","[[2, 5, 3], [8, 4, 1], [6, 7, 0]]"
4679,"[[2, 5, 8], [4, 7, 0], [6, 1, 3]]","[[2, 5, 8], [4, 7, 3], [6, 1, 0]]"
4680,"[[2, 0, 7], [4, 6, 8], [1, 3, 5]]","[[2, 6, 7], [4, 0, 8], [1, 3, 5]]"
4681,"[[2, 0, 7], [6, 4, 5], [8, 1, 3]]","[[2, 7, 0], [6, 4, 5], [8, 1, 3]]"
4682,"[[0, 7, 3], [2, 5, 6], [4, 1, 8]]","[[2, 7, 3], [0, 5, 6], [4, 1, 8]]"
4683,"[[2, 7, 3], [4, 0, 1], [8, 5, 6]]","[[2, 7, 3], [4, 1, 0], [8, 5, 6]]"
4684,"[[2, 7, 3], [5, 1, 6], [4, 8, 0]]","[[2, 7, 3], [5, 1, 6], [4, 0, 8]]"
4685,"[[2, 7, 5], [0, 1, 8], [4, 6, 3]]","[[2, 7, 5], [1, 0, 8], [4, 6, 3]]"
4686,"[[2, 7, 5], [0, 8, 3], [4, 6, 1]]","[[2, 7, 5], [8, 0, 3], [4, 6, 1]]"
4687,"[[0, 3, 1], [7, 2, 5], [4, 8, 6]]","[[3, 0, 1], [7, 2, 5], [4, 8, 6]]"
4688,"[[3, 2, 7], [4, 5, 0], [8, 6, 1]]","[[3, 2, 0], [4, 5, 7], [8, 6, 1]]"
4689,"[[3, 2, 7], [4, 5, 0], [8, 6, 1]]","[[3, 2, 7], [4, 5, 1], [8, 6, 0]]"
4690,"[[3, 2, 7], [4, 6, 5], [8, 0, 1]]","[[3, 2, 7], [4, 6, 5], [0, 8, 1]]"
4691,"[[3, 2, 7], [4, 6, 5], [8, 0, 1]]","[[3, 2, 7], [4, 6, 5], [8, 1, 0]]"
4692,"[[3, 0, 1], [7, 4, 5], [8, 2, 6]]","[[3, 4, 1], [7, 0, 5], [8, 2, 6]]"
4693,"[[4, 5, 1], [2, 0, 6], [8, 7, 3]]","[[4, 0, 1], [2, 5, 6], [8, 7, 3]]"
4694,"[[4, 2, 3], [7, 0, 5], [1, 8, 6]]","[[4, 0, 3], [7, 2, 5], [1, 8, 6]]"
4695,"[[0, 4, 5], [2, 3, 1], [7, 8, 6]]","[[4, 0, 5], [2, 3, 1], [7, 8, 6]]"
4696,"[[4, 1, 5], [7, 0, 3], [8, 6, 2]]","[[4, 1, 5], [0, 7, 3], [8, 6, 2]]"
4697,"[[4, 1, 5], [7, 0, 3], [8, 6, 2]]","[[4, 1, 5], [7, 3, 0], [8, 6, 2]]"
4698,"[[4, 1, 7], [2, 3, 5], [8, 0, 6]]","[[4, 1, 7], [2, 3, 5], [8, 6, 0]]"
4699,"[[4, 1, 7], [0, 2, 5], [8, 3, 6]]","[[4, 1, 7], [8, 2, 5], [0, 3, 6]]"
4700,"[[4, 0, 2], [1, 5, 3], [7, 6, 8]]","[[4, 2, 0], [1, 5, 3], [7, 6, 8]]"
4701,"[[4, 2, 7], [6, 3, 0], [5, 8, 1]]","[[4, 2, 0], [6, 3, 7], [5, 8, 1]]"
4702,"[[4, 2, 7], [6, 8, 0], [5, 1, 3]]","[[4, 2, 0], [6, 8, 7], [5, 1, 3]]"
4703,"[[4, 2, 5], [8, 3, 0], [6, 1, 7]]","[[4, 2, 0], [8, 3, 5], [6, 1, 7]]"
4704,"[[4, 2, 3], [0, 6, 5], [1, 7, 8]]","[[4, 2, 3], [1, 6, 5], [0, 7, 8]]"
4705,"[[4, 2, 3], [1, 7, 5], [8, 6, 0]]","[[4, 2, 3], [1, 7, 0], [8, 6, 5]]"
4706,"[[4, 2, 3], [7, 0, 5], [1, 8, 6]]","[[4, 2, 3], [7, 8, 5], [1, 0, 6]]"
4707,"[[4, 2, 3], [8, 7, 5], [6, 1, 0]]","[[4, 2, 3], [8, 7, 0], [6, 1, 5]]"
4708,"[[4, 2, 5], [0, 7, 8], [6, 1, 3]]","[[4, 2, 5], [6, 7, 8], [0, 1, 3]]"
4709,"[[4, 2, 5], [0, 7, 8], [6, 1, 3]]","[[4, 2, 5], [7, 0, 8], [6, 1, 3]]"
4710,"[[4, 2, 7], [5, 0, 6], [8, 1, 3]]","[[4, 2, 7], [0, 5, 6], [8, 1, 3]]"
4711,"[[4, 2, 7], [1, 6, 8], [3, 0, 5]]","[[4, 2, 7], [1, 0, 8], [3, 6, 5]]"
4712,"[[4, 2, 7], [5, 0, 6], [8, 1, 3]]","[[4, 2, 7], [5, 1, 6], [8, 0, 3]]"
4713,"[[4, 2, 7], [6, 3, 0], [5, 8, 1]]","[[4, 2, 7], [6, 3, 1], [5, 8, 0]]"
4714,"[[4, 2, 8], [0, 5, 7], [6, 1, 3]]","[[4, 2, 8], [6, 5, 7], [0, 1, 3]]"
4715,"[[4, 0, 3], [5, 7, 8], [6, 2, 1]]","[[4, 3, 0], [5, 7, 8], [6, 2, 1]]"
4716,"[[4, 3, 7], [2, 1, 6], [8, 0, 5]]","[[4, 3, 7], [2, 1, 6], [0, 8, 5]]"
4717,"[[4, 3, 7], [0, 2, 1], [8, 5, 6]]","[[4, 3, 7], [8, 2, 1], [0, 5, 6]]"
4718,"[[4, 5, 3], [1, 6, 0], [2, 8, 7]]","[[4, 5, 0], [1, 6, 3], [2, 8, 7]]"
4719,"[[4, 5, 1], [2, 0, 6], [8, 7, 3]]","[[4, 5, 1], [0, 2, 6], [8, 7, 3]]"
4720,"[[4, 5, 1], [3, 7, 0], [2, 8, 6]]","[[4, 5, 1], [3, 0, 7], [2, 8, 6]]"
4721,"[[4, 5, 2], [7, 0, 1], [8, 3, 6]]","[[4, 5, 2], [0, 7, 1], [8, 3, 6]]"
4722,"[[4, 5, 3], [1, 6, 0], [2, 8, 7]]","[[4, 5, 3], [1, 6, 7], [2, 8, 0]]"
4723,"[[4, 5, 3], [6, 8, 2], [1, 7, 0]]","[[4, 5, 3], [6, 8, 0], [1, 7, 2]]"
4724,"[[4, 5, 6], [2, 1, 7], [0, 8, 3]]","[[4, 5, 6], [0, 1, 7], [2, 8, 3]]"
4725,"[[4, 6, 7], [1, 5, 0], [8, 3, 2]]","[[4, 6, 0], [1, 5, 7], [8, 3, 2]]"
4726,"[[4, 6, 7], [1, 3, 5], [8, 0, 2]]","[[4, 6, 7], [1, 3, 5], [0, 8, 2]]"
4727,"[[4, 6, 7], [1, 3, 5], [8, 0, 2]]","[[4, 6, 7], [1, 3, 5], [8, 2, 0]]"
4728,"[[4, 6, 7], [1, 5, 0], [8, 3, 2]]","[[4, 6, 7], [1, 5, 2], [8, 3, 0]]"
4729,"[[4, 6, 7], [2, 5, 3], [8, 0, 1]]","[[4, 6, 7], [2, 0, 3], [8, 5, 1]]"
4730,"[[4, 7, 5], [2, 3, 0], [6, 1, 8]]","[[4, 7, 0], [2, 3, 5], [6, 1, 8]]"
4731,"[[4, 7, 2], [5, 8, 0], [6, 1, 3]]","[[4, 7, 0], [5, 8, 2], [6, 1, 3]]"
4732,"[[4, 7, 3], [5, 8, 0], [6, 2, 1]]","[[4, 7, 0], [5, 8, 3], [6, 2, 1]]"
4733,"[[4, 0, 7], [6, 2, 3], [5, 8, 1]]","[[4, 7, 0], [6, 2, 3], [5, 8, 1]]"
4734,"[[0, 7, 1], [4, 6, 5], [8, 3, 2]]","[[4, 7, 1], [0, 6, 5], [8, 3, 2]]"
4735,"[[4, 7, 2], [3, 5, 1], [8, 6, 0]]","[[4, 7, 2], [3, 5, 1], [8, 0, 6]]"
4736,"[[4, 7, 2], [5, 1, 8], [6, 0, 3]]","[[4, 7, 2], [5, 1, 8], [6, 3, 0]]"
4737,"[[4, 7, 2], [5, 0, 3], [6, 8, 1]]","[[4, 7, 2], [5, 3, 0], [6, 8, 1]]"
4738,"[[4, 7, 2], [5, 0, 3], [6, 8, 1]]","[[4, 7, 2], [5, 8, 3], [6, 0, 1]]"
4739,"[[4, 7, 3], [5, 0, 1], [6, 8, 2]]","[[4, 7, 3], [5, 8, 1], [6, 0, 2]]"
4740,"[[0, 7, 5], [4, 1, 3], [6, 8, 2]]","[[4, 7, 5], [0, 1, 3], [6, 8, 2]]"
4741,"[[4, 8, 2], [6, 7, 0], [1, 3, 5]]","[[4, 8, 0], [6, 7, 2], [1, 3, 5]]"
4742,"[[4, 8, 2], [6, 3, 7], [1, 0, 5]]","[[4, 8, 2], [6, 3, 7], [0, 1, 5]]"
4743,"[[4, 0, 5], [6, 8, 2], [1, 3, 7]]","[[4, 8, 5], [6, 0, 2], [1, 3, 7]]"
4744,"[[5, 3, 1], [7, 0, 6], [4, 2, 8]]","[[5, 0, 1], [7, 3, 6], [4, 2, 8]]"
4745,"[[5, 2, 3], [4, 0, 8], [6, 7, 1]]","[[5, 0, 3], [4, 2, 8], [6, 7, 1]]"
4746,"[[0, 5, 3], [4, 6, 1], [2, 7, 8]]","[[5, 0, 3], [4, 6, 1], [2, 7, 8]]"
4747,"[[0, 5, 3], [7, 8, 2], [6, 4, 1]]","[[5, 0, 3], [7, 8, 2], [6, 4, 1]]"
4748,"[[5, 2, 3], [8, 0, 1], [7, 4, 6]]","[[5, 0, 3], [8, 2, 1], [7, 4, 6]]"
4749,"[[0, 5, 6], [4, 2, 7], [8, 1, 3]]","[[5, 0, 6], [4, 2, 7], [8, 1, 3]]"
4750,"[[5, 1, 2], [7, 0, 8], [4, 6, 3]]","[[5, 1, 2], [0, 7, 8], [4, 6, 3]]"
4751,"[[5, 1, 2], [4, 6, 7], [8, 3, 0]]","[[5, 1, 2], [4, 6, 0], [8, 3, 7]]"
4752,"[[5, 2, 3], [4, 0, 8], [6, 7, 1]]","[[5, 2, 3], [0, 4, 8], [6, 7, 1]]"
4753,"[[5, 2, 3], [7, 0, 8], [4, 6, 1]]","[[5, 2, 3], [0, 7, 8], [4, 6, 1]]"
4754,"[[5, 2, 3], [4, 7, 0], [1, 8, 6]]","[[5, 2, 3], [4, 0, 7], [1, 8, 6]]"
4755,"[[5, 2, 3], [4, 0, 8], [6, 7, 1]]","[[5, 2, 3], [4, 7, 8], [6, 0, 1]]"
4756,"[[5, 2, 3], [8, 4, 7], [0, 6, 1]]","[[5, 2, 3], [8, 4, 7], [6, 0, 1]]"
4757,"[[5, 2, 8], [7, 4, 0], [6, 1, 3]]","[[5, 2, 8], [7, 0, 4], [6, 1, 3]]"
4758,"[[5, 2, 0], [7, 1, 8], [4, 6, 3]]","[[5, 2, 8], [7, 1, 0], [4, 6, 3]]"
4759,"[[5, 0, 3], [2, 4, 1], [7, 8, 6]]","[[5, 3, 0], [2, 4, 1], [7, 8, 6]]"
4760,"[[5, 0, 3], [2, 7, 6], [4, 8, 1]]","[[5, 3, 0], [2, 7, 6], [4, 8, 1]]"
4761,"[[5, 0, 3], [4, 1, 6], [2, 8, 7]]","[[5, 3, 0], [4, 1, 6], [2, 8, 7]]"
4762,"[[5, 3, 1], [7, 0, 6], [4, 2, 8]]","[[5, 3, 1], [0, 7, 6], [4, 2, 8]]"
4763,"[[5, 3, 1], [4, 2, 6], [8, 0, 7]]","[[5, 3, 1], [4, 2, 6], [0, 8, 7]]"
4764,"[[5, 3, 0], [7, 4, 1], [6, 8, 2]]","[[5, 3, 1], [7, 4, 0], [6, 8, 2]]"
4765,"[[5, 3, 1], [7, 0, 6], [4, 2, 8]]","[[5, 3, 1], [7, 6, 0], [4, 2, 8]]"
4766,"[[5, 3, 0], [7, 8, 1], [4, 6, 2]]","[[5, 3, 1], [7, 8, 0], [4, 6, 2]]"
4767,"[[5, 3, 0], [7, 1, 6], [4, 8, 2]]","[[5, 3, 6], [7, 1, 0], [4, 8, 2]]"
4768,"[[5, 3, 0], [4, 6, 7], [2, 8, 1]]","[[5, 3, 7], [4, 6, 0], [2, 8, 1]]"
4769,"[[5, 4, 2], [7, 0, 1], [8, 6, 3]]","[[5, 4, 2], [0, 7, 1], [8, 6, 3]]"
4770,"[[5, 4, 2], [7, 1, 8], [6, 0, 3]]","[[5, 4, 2], [7, 1, 8], [0, 6, 3]]"
4771,"[[5, 4, 2], [7, 8, 0], [6, 1, 3]]","[[5, 4, 2], [7, 8, 3], [6, 1, 0]]"
4772,"[[5, 0, 3], [2, 4, 1], [7, 8, 6]]","[[5, 4, 3], [2, 0, 1], [7, 8, 6]]"
4773,"[[5, 4, 3], [7, 0, 1], [6, 8, 2]]","[[5, 4, 3], [7, 1, 0], [6, 8, 2]]"
4774,"[[5, 4, 3], [7, 2, 8], [6, 0, 1]]","[[5, 4, 3], [7, 2, 8], [0, 6, 1]]"
4775,"[[5, 4, 3], [7, 2, 8], [6, 0, 1]]","[[5, 4, 3], [7, 2, 8], [6, 1, 0]]"
4776,"[[5, 4, 3], [7, 8, 0], [6, 2, 1]]","[[5, 4, 3], [7, 8, 1], [6, 2, 0]]"
4777,"[[5, 6, 3], [4, 0, 7], [2, 8, 1]]","[[5, 6, 3], [0, 4, 7], [2, 8, 1]]"
4778,"[[5, 6, 3], [4, 0, 7], [2, 8, 1]]","[[5, 6, 3], [4, 8, 7], [2, 0, 1]]"
4779,"[[5, 0, 3], [2, 7, 6], [4, 8, 1]]","[[5, 7, 3], [2, 0, 6], [4, 8, 1]]"
4780,"[[5, 8, 2], [7, 0, 3], [4, 6, 1]]","[[5, 8, 2], [7, 6, 3], [4, 0, 1]]"
4781,"[[5, 8, 3], [7, 0, 1], [4, 6, 2]]","[[5, 8, 3], [7, 1, 0], [4, 6, 2]]"
4782,"[[5, 8, 3], [7, 0, 1], [4, 6, 2]]","[[5, 8, 3], [7, 6, 1], [4, 0, 2]]"
4783,"[[6, 5, 2], [7, 0, 4], [1, 8, 3]]","[[6, 0, 2], [7, 5, 4], [1, 8, 3]]"
4784,"[[6, 4, 3], [0, 5, 7], [2, 8, 1]]","[[6, 4, 3], [2, 5, 7], [0, 8, 1]]"
4785,"[[6, 4, 5], [0, 1, 2], [8, 7, 3]]","[[6, 4, 5], [8, 1, 2], [0, 7, 3]]"
4786,"[[6, 4, 7], [2, 8, 5], [1, 0, 3]]","[[6, 4, 7], [2, 8, 5], [1, 3, 0]]"
4787,"[[7, 5, 2], [6, 0, 3], [8, 4, 1]]","[[7, 0, 2], [6, 5, 3], [8, 4, 1]]"
4788,"[[7, 2, 3], [1, 0, 5], [4, 8, 6]]","[[7, 0, 3], [1, 2, 5], [4, 8, 6]]"
4789,"[[7, 5, 3], [6, 0, 1], [8, 4, 2]]","[[7, 0, 3], [6, 5, 1], [8, 4, 2]]"
4790,"[[7, 5, 3], [8, 0, 4], [6, 1, 2]]","[[7, 0, 3], [8, 5, 4], [6, 1, 2]]"
4791,"[[7, 5, 0], [1, 6, 3], [4, 8, 2]]","[[7, 0, 5], [1, 6, 3], [4, 8, 2]]"
4792,"[[0, 7, 5], [4, 8, 6], [1, 2, 3]]","[[7, 0, 5], [4, 8, 6], [1, 2, 3]]"
4793,"[[7, 5, 6], [1, 0, 2], [4, 8, 3]]","[[7, 0, 6], [1, 5, 2], [4, 8, 3]]"
4794,"[[7, 1, 5], [8, 4, 0], [6, 3, 2]]","[[7, 1, 0], [8, 4, 5], [6, 3, 2]]"
4795,"[[7, 1, 2], [4, 5, 6], [8, 0, 3]]","[[7, 1, 2], [4, 0, 6], [8, 5, 3]]"
4796,"[[7, 0, 3], [4, 1, 2], [8, 5, 6]]","[[7, 1, 3], [4, 0, 2], [8, 5, 6]]"
4797,"[[7, 1, 5], [8, 4, 6], [0, 3, 2]]","[[7, 1, 5], [8, 4, 6], [3, 0, 2]]"
4798,"[[7, 2, 8], [4, 1, 0], [6, 3, 5]]","[[7, 2, 0], [4, 1, 8], [6, 3, 5]]"
4799,"[[7, 2, 1], [0, 5, 3], [4, 8, 6]]","[[7, 2, 1], [5, 0, 3], [4, 8, 6]]"
4800,"[[7, 2, 3], [1, 0, 5], [4, 8, 6]]","[[7, 2, 3], [0, 1, 5], [4, 8, 6]]"
4801,"[[7, 2, 3], [1, 0, 5], [4, 8, 6]]","[[7, 2, 3], [1, 8, 5], [4, 0, 6]]"
4802,"[[7, 2, 3], [4, 1, 5], [8, 0, 6]]","[[7, 2, 3], [4, 1, 5], [8, 6, 0]]"
4803,"[[0, 2, 4], [7, 6, 5], [8, 1, 3]]","[[7, 2, 4], [0, 6, 5], [8, 1, 3]]"
4804,"[[7, 2, 4], [0, 3, 5], [8, 6, 1]]","[[7, 2, 4], [3, 0, 5], [8, 6, 1]]"
4805,"[[7, 2, 4], [0, 3, 5], [8, 6, 1]]","[[7, 2, 4], [8, 3, 5], [0, 6, 1]]"
4806,"[[7, 2, 5], [8, 3, 1], [6, 0, 4]]","[[7, 2, 5], [8, 0, 1], [6, 3, 4]]"
4807,"[[7, 2, 8], [4, 5, 3], [0, 6, 1]]","[[7, 2, 8], [0, 5, 3], [4, 6, 1]]"
4808,"[[7, 2, 8], [6, 4, 5], [1, 0, 3]]","[[7, 2, 8], [6, 0, 5], [1, 4, 3]]"
4809,"[[7, 2, 8], [6, 4, 5], [1, 0, 3]]","[[7, 2, 8], [6, 4, 5], [1, 3, 0]]"
4810,"[[7, 3, 2], [5, 1, 0], [4, 8, 6]]","[[7, 3, 0], [5, 1, 2], [4, 8, 6]]"
4811,"[[7, 3, 1], [2, 0, 6], [4, 5, 8]]","[[7, 3, 1], [0, 2, 6], [4, 5, 8]]"
4812,"[[7, 3, 5], [4, 1, 6], [2, 8, 0]]","[[7, 3, 5], [4, 1, 6], [2, 0, 8]]"
4813,"[[7, 4, 2], [0, 5, 3], [1, 8, 6]]","[[7, 4, 2], [1, 5, 3], [0, 8, 6]]"
4814,"[[7, 0, 5], [8, 1, 2], [6, 4, 3]]","[[7, 5, 0], [8, 1, 2], [6, 4, 3]]"
4815,"[[7, 5, 1], [4, 0, 3], [2, 8, 6]]","[[7, 5, 1], [0, 4, 3], [2, 8, 6]]"
4816,"[[7, 5, 1], [4, 3, 6], [2, 8, 0]]","[[7, 5, 1], [4, 3, 6], [2, 0, 8]]"
4817,"[[7, 5, 1], [4, 0, 3], [2, 8, 6]]","[[7, 5, 1], [4, 8, 3], [2, 0, 6]]"
4818,"[[7, 5, 2], [6, 0, 3], [8, 4, 1]]","[[7, 5, 2], [0, 6, 3], [8, 4, 1]]"
4819,"[[7, 5, 2], [8, 6, 3], [4, 1, 0]]","[[7, 5, 2], [8, 6, 0], [4, 1, 3]]"
4820,"[[7, 5, 3], [6, 0, 1], [8, 4, 2]]","[[7, 5, 3], [0, 6, 1], [8, 4, 2]]"
4821,"[[7, 5, 3], [8, 0, 4], [6, 1, 2]]","[[7, 5, 3], [0, 8, 4], [6, 1, 2]]"
4822,"[[7, 5, 3], [4, 2, 6], [1, 0, 8]]","[[7, 5, 3], [4, 0, 6], [1, 2, 8]]"
4823,"[[7, 5, 3], [6, 0, 1], [8, 4, 2]]","[[7, 5, 3], [6, 1, 0], [8, 4, 2]]"
4824,"[[7, 5, 3], [6, 8, 0], [2, 4, 1]]","[[7, 5, 3], [6, 8, 1], [2, 4, 0]]"
4825,"[[7, 5, 3], [8, 0, 4], [6, 1, 2]]","[[7, 5, 3], [8, 1, 4], [6, 0, 2]]"
4826,"[[7, 5, 3], [8, 2, 1], [6, 4, 0]]","[[7, 5, 3], [8, 2, 1], [6, 0, 4]]"
4827,"[[7, 5, 3], [8, 6, 1], [4, 2, 0]]","[[7, 5, 3], [8, 6, 0], [4, 2, 1]]"
4828,"[[7, 6, 1], [4, 0, 5], [8, 3, 2]]","[[7, 6, 1], [0, 4, 5], [8, 3, 2]]"
4829,"[[7, 6, 5], [1, 0, 2], [8, 4, 3]]","[[7, 6, 5], [0, 1, 2], [8, 4, 3]]"
4830,"[[7, 6, 5], [1, 4, 2], [8, 3, 0]]","[[7, 6, 5], [1, 4, 0], [8, 3, 2]]"
4831,"[[7, 8, 5], [1, 6, 0], [4, 3, 2]]","[[7, 8, 0], [1, 6, 5], [4, 3, 2]]"
4832,"[[7, 8, 5], [1, 6, 0], [4, 3, 2]]","[[7, 8, 5], [1, 0, 6], [4, 3, 2]]"
4833,"[[8, 4, 0], [3, 5, 7], [6, 2, 1]]","[[8, 0, 4], [3, 5, 7], [6, 2, 1]]"
4834,"[[8, 4, 7], [6, 0, 5], [2, 3, 1]]","[[8, 0, 7], [6, 4, 5], [2, 3, 1]]"
4835,"[[8, 1, 5], [7, 6, 2], [4, 0, 3]]","[[8, 1, 5], [7, 6, 2], [0, 4, 3]]"
4836,"[[8, 1, 5], [7, 6, 2], [4, 0, 3]]","[[8, 1, 5], [7, 6, 2], [4, 3, 0]]"
4837,"[[8, 0, 2], [5, 4, 3], [6, 7, 1]]","[[8, 2, 0], [5, 4, 3], [6, 7, 1]]"
4838,"[[8, 2, 5], [7, 6, 3], [4, 0, 1]]","[[8, 2, 5], [7, 6, 3], [0, 4, 1]]"
4839,"[[8, 4, 3], [0, 5, 2], [6, 1, 7]]","[[8, 4, 3], [5, 0, 2], [6, 1, 7]]"
4840,"[[8, 4, 3], [5, 1, 0], [6, 7, 2]]","[[8, 4, 3], [5, 1, 2], [6, 7, 0]]"
4841,"[[8, 4, 7], [3, 2, 5], [0, 6, 1]]","[[8, 4, 7], [0, 2, 5], [3, 6, 1]]"
4842,"[[8, 4, 7], [6, 0, 5], [2, 3, 1]]","[[8, 4, 7], [0, 6, 5], [2, 3, 1]]"
4843,"[[8, 4, 7], [3, 2, 5], [6, 1, 0]]","[[8, 4, 7], [3, 2, 0], [6, 1, 5]]"
4844,"[[8, 4, 7], [3, 5, 1], [6, 2, 0]]","[[8, 4, 7], [3, 5, 1], [6, 0, 2]]"
4845,"[[8, 4, 7], [6, 0, 5], [2, 3, 1]]","[[8, 4, 7], [6, 5, 0], [2, 3, 1]]"
4846,"[[8, 5, 2], [7, 1, 0], [4, 6, 3]]","[[8, 5, 2], [7, 0, 1], [4, 6, 3]]"
4847,"[[8, 5, 3], [7, 2, 0], [4, 6, 1]]","[[8, 5, 3], [7, 0, 2], [4, 6, 1]]"
4848,"[[8, 7, 0], [3, 4, 5], [6, 2, 1]]","[[8, 7, 5], [3, 4, 0], [6, 2, 1]]"
4849,"[[5, 1, 2], [0, 7, 3], [4, 8, 6]]","[[0, 1, 2], [5, 7, 3], [4, 8, 6]]"
4850,"[[7, 1, 5], [0, 3, 6], [4, 8, 2]]","[[0, 1, 5], [7, 3, 6], [4, 8, 2]]"
4851,"[[4, 2, 3], [0, 7, 5], [8, 6, 1]]","[[0, 2, 3], [4, 7, 5], [8, 6, 1]]"
